Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4624977221,GMA9101,NY,PAS,10/13/2016,36,SUBN,LINCO,V,0,0,0,0,,0,0,0,,,0905A,,ST,,,SB MIDLAND AVE @ MAS,ON AVE,0,1180,B,T,,,,WHGY,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1416092997,AS574L,NJ,PAS,12/1/2016,20,DELV,MERCU,P,34790,10410,29900,0,18,18,18,904597,18,0,0610A,,NY,F,3,W 51 ST,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
7490983678,22071MC,NY,COM,12/2/2016,21,VAN,CHEVR,T,10110,17170,17190,20180731,9,9,9,355283,T105,M,0820A,,NY,O,157,2nd Ave,,0,408,d1,,Y,0800A,0830A,WH,,2008,,0,N 99,21-No Parking (street clean),,,
5094667518,T621880C,NY,OMT,12/11/2016,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0616A,,BX,,,3RD AVE (S/B) @ E 13,5TH ST,0,1111,D,T,,,,BK,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
1415609561,47832MD,NY,COM,10/4/2016,14,DELV,PETER,P,34670,30550,10810,20170430,14,14,161,955596,161,0,1116A,,NY,F,222,W 45 ST,,0,408,D,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
7011101500,86569MB,NY,COM,10/17/2016,46,VAN,CHEVR,T,22990,40404,40404,88888888,34,34,34,362527,T103,N,0408P,,NY,O,4221,Hillside Ave,,0,408,F1,,,,,WHITE,,2011,,0,11 7,46B-Double Parking (Com-100Ft),,,
7933921577,HHB1726,NY,OMS,09/28/2016,37,4DSD,CHRYS,T,11610,0,0,20170930,5,5,5,363475,T101,H,0127P,0102P,NY,I,W,Allen St,9ft N/of Rivington S,0,408,h1,,Y,0900A,0700P,BK,,2016,102-3022,0,74 1,37-Expired Muni Meter,,,
7431975855,HJP1417,NY,PAS,11/7/2016,21,SUBN,LINCO,T,21540,51090,18040,20180925,102,102,102,363116,T402,D,1233P,,Q,F,87-12,123rd St,,0,408,d1,,Y,1200A,0130P,GY,,2013,,0,36 4,21-No Parking (street clean),,,
8216519497,66SN56,NY,MOT,11/28/2016,21,MCY,SUZUK,T,9890,37290,8440,20170430,114,114,114,362627,T401,J,1213P,,Q,F,32-38,43rd St,,0,408,d1,,Y  Y,1130A,0100P,BLUE,,0,,0,31 4,21-No Parking (street clean),,,
1413480238,GZC3630,NY,OMT,8/9/2016,50,SDN,NISSA,P,0,0,0,20161114,68,68,68,960926,68,0,0305A,,K,,,N/E C/O 82 ST,4 AVE,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0,2002,-,0,,,,,
1415024911,4ARKD6,CT,PAS,10/13/2016,21,SUBN,NISSA,S,54070,69330,81430,0,77,77,0,611159,KN08,0,0936A,,K,O,221,KINGSTON AVE,,0,408,D1,,YBBYBBB,0930A,1100A,WHITE,0,0,-,0,,,,,
1417597185,5RK48F,NJ,PAS,12/21/2016,48,VAN,HONDA,P,35570,15710,11710,0,24,24,24,941552,24,0,0955P,,NY,F,117,WEST 90 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
4627486157,KBH9088,PA,PAS,12/1/2016,36,SW,ME/BE,V,0,0,0,0,,0,0,0,,,0129P,,BK,,,SB 4 AVE. 59 ST - 64,ST,0,1180,B,T,,,,,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1412274357,12074MJ,NY,COM,10/12/2016,20,VAN,FRUEH,P,17310,10410,32633,0,13,13,13,957017,13,0,0420P,,NY,F,6,E 16 ST,,0,408,D,,YYYYYYB,0800A,0600P,BROWN,0,2016,-,0,,,,,
7503195915,43483MH,NY,COM,12/8/2016,20,VAN,FRUEH,T,13430,27530,29830,20170430,84,84,84,357341,T301,E,1137A,1100A,K,O,201,Atlantic Ave,,0,408,d,,YYYYYYY,,,WH,,2007,,0,05 3,20-No Parking (Com Plate),,,
8052008165,Y41GHU,NJ,PAS,07/21/2016,21,SUBN,HONDA,T,36310,24690,10610,88888888,26,26,26,356274,T103,X,0948A,,NY,O,118,W 127th St,,0,408,d1,,Y  Y,0930A,1100A,WHITE,,0,,0,01 7,21-No Parking (street clean),,,
4624311887,R15FVK,NJ,PAS,09/29/2016,36,4 DR,TOYOT,V,0,0,0,0,,0,0,0,,,1102A,,MN,,,EB E HOUSTON ST. AVE,C - FDR DR,0,1180,B,T,,,,BL,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8474811041,GLR9203,NY,PAS,12/12/2016,14,4DSD,FORD,T,36610,10810,13510,20171216,32,32,32,353406,T103,AA,0717A,,NY,F,306,W 142nd St,,0,408,c,,YYYYY,0700A,0600P,SILVE,,0,,0,J 77,14-No Standing,,,
7516796190,HKM3372,NY,PAS,11/13/2016,71,4DSD,FORD,T,52730,39930,30430,20171121,75,75,75,351966,T301,L,0906A,,K,F,895,Jamaica Ave,,0,408,j6,,YYYYYYY,,,MR,,2013,,0,W 31,71A-Insp Sticker Expired (NYS),,,
4624991461,GCU6508,NY,PAS,10/13/2016,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1003A,,QN,,,WB QUEENS BLVD @ 36T,H ST,0,1180,B,T,,,,BL,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5093997328,EKW7388,NY,PAS,10/21/2016,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0718P,,QN,,,NORTHERN BLVD (E/B),@ 114TH ST,0,1111,D,T,,,,WH,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
7768139719,49334KA,NY,COM,9/12/2016,48,DELV,FORD,T,31190,36910,36930,88888888,32,32,32,353512,T103,M,0101P,,NY,F,940,St Nicholas Ave,,0,408,e9,,,,,WHITE,,2009,,0,CC1,48-Bike Lane,,,
8224043939,HBY6337,NY,PAS,12/28/2016,9,SUBN,JEEP,T,22940,49690,0,20170210,107,107,107,363124,T402,H,0433P,,Q,X,,144th St,Hillside Ave,0,408,e1,,,,,PURPL,,2017,,0,12 4,09-Blocking the Box,,,
8472668502,HDH5017,NY,PAS,11/15/2016,50,4DSD,BMW,T,0,0,0,20171221,62,62,62,332107,T302,M,1001A,,K,I,W,23rd Ave,0ft N/of Stillwell A,0,408,e5,,,,,WH,,2015,,0,W 32,50-Crosswalk,,,
4622874830,FXA5644,NY,PAS,8/11/2016,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1133A,,BX,,,NB SOUNDVIEW AVE @ B,EACH AVE,0,1180,B,T,,,,RD,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8359510519,FZX5253,NY,PAS,07/23/2016,46,SUBN,GMC,T,70620,32320,74450,20160717,46,46,46,355281,T801,A,1032P,,BX,F,1615,University Ave,,0,408,f1,,,,,GY,,2004,,0,I 21,46A-Double Parking (Non-COM),,,
1413158961,BE11240,NY,SEM,09/27/2016,46,SEMI,MICKE,P,24890,17790,17810,20161231,17,17,17,926112,17,0,0740A,,NY,,369,LEXINGTON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,2013,-,0,,,,,
7494738125,BA644D,NY,PAS,9/2/2016,21,4DSD,HONDA,T,5680,5730,5830,20171209,78,78,78,358598,T302,C,0912A,,K,F,382,6th Ave,,0,408,d1,,Y,0900A,1030A,GR,,2014,,0,58 3,21-No Parking (street clean),,,
7490965688,42548JU,NY,COM,10/5/2016,43,UTIL,JEEP,T,27100,25630,24050,20170331,1,1,1,347684,T105,J,1202P,,NY,F,65,Nassau St,,0,408,h2,,Y,0700A,0700P,WHITE,,2005,148-3035,0,18,43-Exp. Mtr. (Com. Mtr. Zone),,,
7057122652,GWM1024,NY,PAS,7/5/2016,31,4DSD,HONDA,T,17870,24890,10210,20170302,17,17,17,363141,T106,L,0157P,,NY,F,144,E 44th St,,0,408,l3,,YYYYYYY,0700A,0600P,WH,,2012,,0,96 6,31-No Stand (Com. Mtr. Zone),,,
7155171669,HJP1610,NY,PAS,12/20/2016,14,SUBN,HONDA,T,13540,24590,24690,20180926,107,107,107,353179,T402,M,0605A,,Q,O,170-01,65th Ave,,0,408,c,,YYYYYYY,,,GY,,2007,,0,I 42,14-No Standing,,,
5094348668,FHV7737,NY,PAS,11/25/2016,7,2DSD,HONDA,V,0,0,0,0,,0,0,0,,,0521P,,ST,,,RICHMOND AVE (S/B) @,ETON PL,0,1111,D,T,,,,RD,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
7411940756,HGR1353,NY,PAS,7/6/2016,14,SUBN,HONDA,T,36420,30520,26760,20180424,44,44,44,358642,T201,R,0341P,,BX,F,1384,Grand Concourse,,0,408,c,,YYYYYYY,,,BLACK,,2005,,0,V 21,14-No Standing,,,
4622592605,GSS2976,NY,PAS,07/29/2016,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0921A,,BK,,,EB EASTERN PKWY @ WA,SHINGTON AVE,0,1180,B,T,,,,BK,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1414988412,T661465C,NY,OMT,12/15/2016,46,SDN,TOYOT,P,7990,18390,18490,20171031,115,115,115,881462,115,0,1011A,,Q,F,91-07,31 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2010,-,0,,,,,
8494800048,DMJ1534,NY,PAS,12/14/2016,38,SUBN,HONDA,T,44620,27930,12550,20180120,52,52,52,364820,T201,L,0136P,,BX,F,3405,Kossuth Ave,,0,408,h1,,Y,0830A,0700P,BL,,2009,,0,31 2,38-Failure to Display Muni Rec,,,
4623281413,64AYI,FL,PAS,09/14/2016,36,MC,YAMAH,V,0,0,0,0,,0,0,0,,,0107P,,ST,,,EB MARSH AV. ELMWD P,K DR - RCHMNDHILL RD,0,1180,B,T,,,,GRY,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8262518834,GPJ8441,NY,PAS,8/1/2016,71,4DSD,HYUND,T,23490,18040,18140,20160420,103,103,103,363506,T402,F,0128P,,Q,F,89-21,153rd St,,0,408,j6,,YYYYYYY,,,BR,,2011,,0,17 4,71A-Insp Sticker Expired (NYS),,,
5094374540,CZN8198,NY,PAS,11/17/2016,7,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0918A,,BX,,,BRONXDALE AVE (W/B),@ CRUGER AVE,0,1111,D,T,,,,BK,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
7957330277,GJU3839,NY,PAS,08/31/2016,27,SUBN,INFIN,T,44750,10575,10575,20171118,121,121,121,362567,T303,E,0234P,,R,F,2655,Richmond Ave,,0,408,d3,,,,,GY,,2015,,0,09-P,27-No Parking (exc handicap),,,
4622822799,96000MA,NY,COM,8/9/2016,36,VAN,CHEVR,V,0,0,0,0,,0,0,0,,,0905A,,BK,,,NB WILLIAMS AV GLENW,OOD RD - WILL PL,0,1180,B,T,,,,WH,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5092840882,XD838A,NJ,PAS,8/3/2016,7,VAN,FORD,V,0,0,0,0,,0,0,0,,,0315P,,BX,,,W FORDHAM RD (W/B) @,CEDAR AVE,0,1111,D,T,,,,,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
4624469318,GJC4793,NY,PAS,09/30/2016,36,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,1046A,,BK,,,WB LINDEN BLVD @ LIN,COLN AVE,0,1180,B,T,,,,WH,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7473527885,193633C,ME,PAS,10/29/2016,66,SEMI,NS/OT,T,20440,22140,22240,20160088,106,106,106,361836,T402,R,0542P,,Q,O,134-17,111th Ave,,0,408,k4,,,,,WHITE,,0,,0,T 42,66-Detached Trailer,,,
8329042431,FSR1472,NY,PAS,12/25/2016,19,SUBN,SATUR,T,6380,8830,8880,20180513,66,66,66,364879,T302,K,0152P,,K,O,4501,13th Ave,,0,408,c3,,YYYYYYY,,,BL,,2006,,0,24 3,19-No Stand (bus stop),,,
7929572407,DSN9850,NY,PAS,09/24/2016,70,SUBN,HYUND,T,13610,30790,29290,20160910,9,9,9,361856,T101,E,0437P,,NY,O,543,Broadway,,0,408,j3,,YYYYYYY,,,GY,,2011,,0,69 1,70A-Reg. Sticker Expired (NYS),,,
8475627894,GKS2611,NY,PAS,12/31/2016,40,4DSD,INFIN,T,52730,39730,76530,20171030,75,75,75,351966,T301,L,0728A,,K,F,542,Jamaica Ave,,0,408,e2,,YYYYYYY,,,GY,,2013,,5,W 31,40-Fire Hydrant,,,
7047064345,2CL5822,MD,PAS,09/19/2016,37,4DSD,DODGE,T,44890,45090,13310,20170688,6,6,6,362632,T101,D,0510P,0437P,NY,O,510,Laguardia Pl,,20160919,408,h1,,Y,0730A,0700P,BLACK,,0,115-3029,0,63 1,37-Expired Muni Meter,,,
8301060256,22894TT,NY,TOW,11/26/2016,82,PICK,CHEVR,T,0,0,0,20181031,45,45,45,359613,T201,N,1050A,,BX,I,E,Miles Ave,80ft N/of Hollywood,0,408,k1,,,,,BL,,2016,,0,D 21,82-Unaltered Commerc Vehicle,,,
7445147550,HJR7008,NY,PAS,11/11/2016,71,4DSD,CHEVR,T,25140,23050,23170,20181010,105,105,105,364904,T402,T,0205P,,Q,O,147-35,183rd St,,0,408,j6,,,,,GL,,2007,,0,Q 42,71-Insp. Sticker Missing (NYS,,,
7966307578,JNP9293,PA,PAS,10/24/2016,31,4DSD,HONDA,T,13610,26630,20425,20170488,1,1,1,362272,Manh,E,0208P,,NY,F,42,Broadway,,0,408,l3,,YYYYY,1000A,0400P,WHITE,,0,,0,46,31-No Stand (Com. Mtr. Zone),,,
5094059889,CTU7172,NY,PAS,10/30/2016,7,SUBN,INFIN,V,0,15510,0,0,,0,0,0,,,1207P,,BK,,,HAMILTON AVE (N/B) @,CLINTON ST,0,1111,D,T,,,,GY,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
8328520898,GXY8160,NY,PAS,07/21/2016,37,4DSD,ME/BE,T,35150,15710,13610,20170928,20,20,20,358184,T103,P,0333P,0307P,NY,F,143,W 69th St,,0,408,h1,,Y,0900A,0700P,BK,,2015,103-3034,0,38 7,37-Expired Muni Meter,,,
5093893936,AGR5788,NY,PAS,10/14/2016,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0454P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,GY,,2001,,0,,FAILURE TO STOP AT RED LIGHT,,,
7718285595,88948MA,NY,COM,07/28/2016,21,PICK,CHEVR,T,5080,5430,5580,20170831,78,78,78,355667,T302,C,1155A,,K,F,282,1st St,,0,408,d1,,Y,1130A,0100P,WH,,2012,,0,60 3,21-No Parking (street clean),,,
7765905260,GNY9621,NY,PAS,12/7/2016,20,4DSD,HONDA,T,28990,13690,13790,20180313,112,112,112,361795,T402,M,0821A,,Q,O,65-70,Austin St,,0,408,d,,YYYYYYY,,,GY,,2008,,0,K 42,20A-No Parking (Non-COM),,,
8162008421,HDV3117,NY,PAS,8/4/2016,21,SUBN,DODGE,T,43730,19830,34330,20180207,75,75,75,346199,T301,L,0824A,,K,O,391,Georgia Ave,,0,408,d1,,Y  Y,0800A,0930A,GR,,1999,,0,A 31,21-No Parking (street clean),,,
7755839527,FWE6948,NY,PAS,11/16/2016,19,4DSD,NISSA,T,62990,0,0,20180306,103,103,103,362586,T402,F,0223P,,Q,I,N,Tuskegee Airman Way,30ft W/of 160th St,0,408,c3,,YYYYYYY,,,WH,,2001,,0,28 4,19-No Stand (bus stop),,,
7862060350,62776JZ,NY,COM,09/27/2016,20,VAN,FORD,T,34110,10810,10910,20171031,10,10,10,363067,T102,M,0204P,0120P,NY,F,301,W 17th St,,20160927,408,d,,YYYYY,0800A,0600P,WHITE,,2009,,0,32 6,20-No Parking (Com Plate),,,
4625021121,GNV2626,NY,PAS,10/13/2016,36,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0303P,,QN,,,WB ROCKAWAY BLVD @ 1,04TH ST,0,1180,B,T,,,,GY,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7813734658,95305MD,NY,COM,07/18/2016,46,VAN,FRUEH,T,24390,45290,32900,88888888,1,1,1,333051,T105,C,0238P,1200P,NY,F,101,Lafayette St,,20160718,408,F1,,,,,BROWN,,2014,,0,23,46B-Double Parking (Com-100Ft),,,
5094515494,HFF8413,NY,PAS,11/27/2016,7,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0643P,,QN,,,WHITESTONE EXPWY SVC,RD (N/B) @ 20TH AVE,0,1111,D,T,,,,WH,,2016,,0,,FAILURE TO STOP AT RED LIGHT,,,
4627055754,K76FCH,NJ,PAS,11/18/2016,36,4 DR,NISSA,V,0,0,0,0,,0,0,0,,,1139A,,BK,,,EB SHORE PKWY @ OCEA,N PKWY,0,1180,B,T,,,,GRY,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8291509104,R19EMT,NJ,PAS,9/7/2016,19,PICK,MAZDA,T,54110,40404,40404,88888888,81,81,81,351964,T301,Y,0226P,,K,O,1903,Kosciusko St,,0,408,c3,,YYYYYYY,,,GREY,,0,,0,SPCL,19-No Stand (bus stop),,,
8470021904,XBXK25,NJ,PAS,12/21/2016,78,VAN,CHEVR,T,21640,6140,6190,88880088,109,109,109,341263,T803,AA,0203A,,Q,F,1539,125th St,,0,408,k6,,YYYYYYY,0900P,0500A,WHITE,,0,,0,C 42,78-Nighttime PKG on Res Street,,,
8293532373,GXN2051,NY,PAS,07/28/2016,21,SUBN,TOYOT,T,8980,6580,6680,20170412,66,66,66,357808,T302,Q,0959A,,K,O,1553,48th St,,0,408,d1,,Y,0930A,1100A,BK,,2015,,0,S 32,21-No Parking (street clean),,,
8331014364,GBU9311,NY,PAS,09/26/2016,70,SUBN,JEEP,T,27100,9340,9540,20160916,111,111,111,363494,T401,N,0213P,,Q,O,40-03,233rd St,,0,408,j3,,YYYYYYY,,,BK,,2015,,0,X 41,70A-Reg. Sticker Expired (NYS),,,
7846792740,T674109C,NY,OMT,09/28/2016,9,4DSD,NISSA,T,17730,10210,0,20170430,17,17,17,350424,T106,I,0258P,,NY,X,,E 37th St,3rd Ave,0,408,e1,,,,,BLACK,,2015,,0,99 6,09-Blocking the Box,,,
8489700266,ENP3658,PA,PAS,11/23/2016,21,SUBN,JEEP,T,15940,0,0,20170388,112,112,112,363965,T402,D,0855A,,Q,I,E,76th Rd,90ft N/of Austin St,0,408,d1,,Y,0830A,1000A,BLACK,,0,,0,09 4,21-No Parking (street clean),,,
7007147630,EWT5886,NY,PAS,11/9/2016,14,4DSD,HONDA,T,37290,8390,8540,20180125,114,114,114,355697,T401,Q,1200P,,Q,F,33-16,Broadway,,0,408,c,,YYYYYYY,0800A,1000P,WH,,2015,,0,48-P,14-No Standing,,,
7065557194,GBR5688,NY,PAS,10/10/2016,38,SUBN,DODGE,T,6380,8880,8930,20181015,66,66,66,362537,T302,F,1013A,,K,F,4616,13th Ave,,0,408,h1,,YYYY,0830A,0700P,GY,,2006,,0,01 3,38-Failure to Display Muni Rec,,,
8276537108,GST3411,NY,PAS,09/29/2016,70,SUBN,INFIN,T,27096,20830,20890,20160924,105,105,105,355119,T402,L,0905A,,Q,F,115-95,230th St,,0,408,j3,,YYYYYYY,,,BK,,2002,,0,Q 42,70A-Reg. Sticker Expired (NYS),,,
7073125597,KBY9939,PA,PAS,10/3/2016,38,4DSD,DODGE,T,26230,40404,40404,20170488,70,70,70,362596,T302,E,1139A,,K,F,497,Church Ave,,0,408,h1,,Y,0800A,0700P,BLACK,,0,,0,12 3,38-Failure to Display Muni Rec,,,
4626682741,HEG7432,NY,PAS,11/10/2016,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0119P,,BK,,,NB NOSTRAND AVE @ SH,ORE PKWY,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8456500173,88826MG,NY,COM,07/19/2016,40,VAN,FORD,T,7090,0,0,20170731,114,114,114,358571,T401,S,1248P,,Q,I,N,24th Ave,160ft E/of 19th St,0,408,e2,,YYYYYYY,,,WH,,2001,,5,CC-A,40-Fire Hydrant,,,
4626322943,GXL2346,NY,PAS,11/3/2016,36,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,0804A,,QN,,,EB NORTHERN BLVD @ 1,08TH ST,0,1180,B,T,,,,WH,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4625105341,JTX7103,PA,PAS,10/14/2016,36,SDN,TOYOT,V,0,0,0,0,,0,0,0,,,1142A,,BX,,,NB SOUTHERN BLVD @ E,187TH ST,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8178037658,DFH1278,NY,PAS,09/24/2016,38,SUBN,NISSA,T,74230,38030,38080,20170315,67,67,67,356170,T302,Y,0111P,,K,F,1052,Rutland Rd,,0,408,h1,,Y,0900A,0700P,GY,,2005,,0,L 32,38-Failure to Display Muni Rec,,,
1415021661,ELA9872,NY,PAS,08/22/2016,21,SDN,BMW,S,38430,86030,75430,20160911,77,77,0,687742,KS08,0,0819A,,K,F,961,EASTERN PARKWAY,,0,408,D1,,YBYYBBB,0800A,0930A,GRAY,0,2006,-,0,,,,,
8489401573,CFB1236,NY,PAS,12/15/2016,21,SUBN,TOYOT,T,24970,40404,40404,20181107,103,103,103,361821,T402,C,1147A,,Q,O,177-08,178th St,,0,408,d1,,Y  Y,1130A,0100P,GY,,2011,,0,34 4,21-No Parking (street clean),,,
8489308354,T36EZE,NJ,PAS,12/23/2016,21,4DSD,HONDA,T,51090,19540,19740,88888888,102,102,102,350438,T402,N,0907A,,Q,F,102-18,Jamaica Ave,,0,408,d1,,Y,0900A,0930A,GREY,,0,,0,J 42,21-No Parking (street clean),,,
8030644991,EEV3328,NY,PAS,09/23/2016,37,4DSD,NISSA,T,19010,10410,25390,20180104,23,23,23,363578,T103,R,0520P,0514P,NY,O,35,E 102nd St,,0,408,h1,,Y,0900A,0700P,BL,,2015,134-8103,0,CC1,37-Expired Muni Meter,,,
1417626604,P23HDU,NJ,PAS,11/20/2016,14,SUBN,DODGE,P,36270,10410,24690,0,28,28,28,958653,28,0,0122P,,NY,F,55,W 125 STREET,,0,408,E5,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
8466514958,GWT3342,NY,PAS,12/19/2016,20,4DSD,HONDA,T,20590,17390,51090,20170226,102,102,102,346007,T402,A,0947A,,Q,F,86-52,112th St,,0,408,d,,YYYYY,0800A,0600P,LTG,,2015,,0,36 4,20A-No Parking (Non-COM),,,
1415178914,8CL0914,MD,PAS,11/22/2016,21,SDN,VOLKS,S,82930,31530,54110,0,81,81,0,637093,KN03,0,1125A,,K,F,79,STUYVESANT AVENUE,,0,408,D1,,BYBBYBB,1100A,1230P,SILVE,0,0,-,0,,,,,
7953968587,J90FKK,NJ,PAS,10/18/2016,19,4DSD,CHEVR,T,68020,26730,26760,88888888,41,41,41,355556,T801,A,0808P,,BX,F,3603,3rd Ave,,0,408,c3,,YYYYYYY,,,GOLD,,0,,0,A 21,19-No Stand (bus stop),,,
7690758502,FXD1092,NY,PAS,9/8/2016,10,SUBN,NISSA,T,24465,0,0,20180111,67,67,67,363960,T302,H,0310P,,K,I,E,Campus Rd,60ft S/of Hillel Pl,0,408,b,,YYYYYYY,,,BK,,2015,,0,17 3,10-No Stopping,,,
8412508063,41818JM,NY,COM,09/16/2016,14,DELV,FRUEH,T,34910,39,10610,88888888,18,18,18,362241,T106,J,0112P,,NY,F,150,W 57th St,,0,408,c,,YYYYYYY,,,WHITE,,0,,0,69 6,14-No Standing,,,
8457001243,HJK1667,NY,PAS,7/7/2016,37,4DSD,ME/BE,T,35690,9140,9340,20160814,111,111,111,363507,T401,R,0459P,0453P,Q,F,39-40,Bell Blvd,,20160707,408,h1,,Y,0900A,0700P,BLACK,,2016,421-3012,0,44 4,37-Expired Muni Meter,,,
7757165349,EMY1768,NY,PAS,08/20/2016,70,VAN,FORD,T,53790,23290,65325,88888888,103,103,103,363084,T402,C,0833A,,Q,O,150-19,Liberty Ave,,0,408,j3,,,,,BLUE,,0,,0,17 4,70-Reg. Sticker Missing (NYS),,,
7536682621,DPH2700,NY,PAS,08/24/2016,14,SUBN,INFIN,T,13430,5280,5430,20180330,84,84,84,356501,T301,E,0430P,,K,F,550,Atlantic Ave,,0,408,c,,YYYYY,0400P,0800P,GY,,2006,,0,05 3,14-No Standing,,,
8484555112,T433108C,NY,OMT,12/8/2016,14,SUBN,TOYOT,T,34750,10510,10610,20161231,18,18,18,346109,T106,A,0257P,,NY,F,111,W 49th St,,0,408,c,,YYYYYYY,0700A,1200A,BK,,2013,,0,99 6,14-No Standing,,,
7490780391,ELC9504,NY,PAS,07/21/2016,21,4DSD,ACURA,T,54000,56490,69230,20161018,79,79,79,361895,T301,B,0838A,,K,F,788,Kent Ave,,0,408,d1,,Y  Y,0830A,1000A,GY,,2010,,0,06 3,21-No Parking (street clean),,,
8343024590,FBX7561,NY,PAS,08/30/2016,21,4DSD,INFIN,T,69030,40030,25330,20180520,83,83,83,353041,T301,M,0937A,,K,F,146,Palmetto St,,0,408,d1,,Y  Y,0900A,1030A,BK,,2008,,0,V 31,21-No Parking (street clean),,,
7411972010,K71FMK,NJ,PAS,11/27/2016,74,4DSD,CHRYS,T,44,74890,12550,88888888,50,50,50,355664,T201,D,0752A,,BX,F,2811,Exterior St,,0,408,j2,,,,,WHITE,,0,,0,A 21,74A-Improperly Displayed Plate,,,
8336026174,63688JZ,NY,COM,11/14/2016,69,VAN,CHEVR,T,10110,17550,17570,88888888,13,13,13,357772,T102,G,0122P,,NY,O,515,2nd Ave,,0,408,h1,,Y,0700P,0600P,WHITE,,2010,,0,22 6,69-Failure to Disp Muni Recpt,,,
8424018680,U48ECF,NJ,PAS,10/20/2016,37,SUBN,JEEP,T,45590,18510,18530,88888888,19,19,19,357735,Manh,P,0118P,0112P,NY,F,1433,York Ave,,0,408,h1,,Y,0830A,0700P,SILVE,,0,133-4833,0,61 7,37-Expired Muni Meter,,,
8465526072,GBR2222,NY,PAS,11/25/2016,40,4DSD,ME/BE,T,24790,13540,13990,20170921,107,107,107,358569,T402,S,0311P,,Q,F,65-32,173rd St,,0,408,e2,,YYYYYYY,,,WH,,2016,,1,H 42,40-Fire Hydrant,,,
8361004889,FMN5490,PA,PAS,7/6/2016,19,4DSD,CHEVR,T,61090,14190,14440,20161288,108,108,108,357787,T401,H,0419P,,Q,F,67-07,Roosevelt Ave,,0,408,c3,,YYYYYYY,,,GREY,,0,,0,42 4,19-No Stand (bus stop),,,
8351016202,EBN7060,NY,PAS,09/13/2016,37,2DSD,HONDA,T,24890,18820,18830,20171104,19,19,19,362264,T103,R,0306P,0229P,NY,F,1421,Lexington Ave,,0,408,h1,,YYYYY,1000A,0700P,SILVE,,2012,129-3004,0,01 7,37-Expired Muni Meter,,,
